"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40","Age41","Age42","Age43","Age44","Age45","Age46","Age47","Age48","Age49","Age50","Age51","Age52","Age53","Age54","Age55","Age56","Age57","Age58","Age59","Age60","Age61","Age62","Age63","Age64","Age65"
2001,3.83766,3.97259,11.1148,27.4916,6.40943,7.88095,8.2065,21.7962,21.3845,7.53805,2.40713,2.12254,1.30155,1.42591,1.23487,1.54065,0.723854,0.492353,0.361845,0.687053,0.402901,0.496541,1.03386,0.397136,0.254663,0.192511,0.140672,0.149562,0.137937,0.108282,0.0989244,0.0921875,0.101126,0.0776248,0.0706795,0.0651638,0.0597368,0.0648753,0.061205,0.0474708,0.0881736,0.0540222,0.0495515,0.0455384,0.0419206,0.0386165,0.0355918,0.0328075,0.0302505,0.0279029,0.0257271,0.0237152,0.0218671,0.0201628,0.0185836,0.0171325,0.0157885,0.0145417,0.0133797,0.0123008,0.0113017,0.0103773,0.00952008,0.00873164,0.00801259,0.0938714
2002,3.53242,3.54358,3.66817,10.2631,25.3793,5.90773,7.2275,7.46037,19.636,19.1474,6.72913,2.14622,1.89167,1.15981,1.27056,1.10031,1.37277,0.644974,0.438699,0.322413,0.612181,0.358995,0.44243,0.921191,0.353858,0.226911,0.171532,0.125343,0.133264,0.122906,0.096482,0.0881441,0.0821413,0.0901059,0.0691656,0.0629772,0.0580626,0.0532269,0.0578055,0.0545352,0.0422977,0.0785649,0.0481352,0.0441516,0.0405758,0.0373523,0.0344082,0.0317132,0.0292323,0.0269539,0.0248622,0.0229235,0.0211309,0.0194841,0.0179655,0.0165584,0.0152655,0.014068,0.012957,0.0119217,0.0109603,0.0100701,0.00924641,0.00848262,0.00778011,0.0907812
2003,2.57951,3.26174,3.27204,3.38708,9.47493,23.4044,5.4308,6.61019,6.78844,17.8061,17.3334,6.08739,1.94105,1.71068,1.04881,1.14895,0.994992,1.24137,0.583237,0.396707,0.291552,0.553583,0.324632,0.400081,0.833014,0.319987,0.205191,0.155113,0.113345,0.120508,0.111141,0.0872467,0.0797069,0.0742787,0.0814809,0.0625451,0.056949,0.0525048,0.048132,0.0522723,0.0493151,0.0382489,0.0710446,0.0435276,0.0399254,0.0366919,0.0337769,0.0311147,0.0286776,0.0264341,0.0243739,0.0224823,0.0207293,0.0191082,0.0176191,0.0162459,0.0149734,0.0138043,0.0127214,0.0117168,0.0107805,0.00991121,0.00910618,0.00836134,0.00767066,0.0891269
2004,3.10974,2.38185,3.0118,3.0213,3.12686,8.73583,21.5017,4.9611,6.00464,6.14328,16.0835,15.6445,5.49272,1.75126,1.54336,0.946214,1.03656,0.897656,1.11993,0.52618,0.357898,0.26303,0.499427,0.292874,0.360942,0.751522,0.288683,0.185118,0.139939,0.102257,0.108719,0.100268,0.0787115,0.0719094,0.0670122,0.0735098,0.0564264,0.0513778,0.0473684,0.0434234,0.0471586,0.0444907,0.0345071,0.0640945,0.0392694,0.0360196,0.0331024,0.0304726,0.0280708,0.0258721,0.0238481,0.0219894,0.0202829,0.0187014,0.0172389,0.0158955,0.0146566,0.0135086,0.0124538,0.0114769,0.0105706,0.0097259,0.00894162,0.00821535,0.00754337,0.0873281
2005,24.1745,2.87144,2.19933,2.781,2.78932,2.88395,8.03528,19.6925,4.52431,5.46029,5.57839,14.5961,14.1946,4.9833,1.5888,1.40017,0.858424,0.940382,0.814369,1.01602,0.47736,0.324691,0.238625,0.453089,0.2657,0.327452,0.681793,0.261898,0.167942,0.126955,0.0927688,0.0986313,0.0909651,0.0714084,0.0652374,0.0607946,0.0666893,0.051191,0.0466108,0.0429734,0.0393944,0.0427831,0.0403627,0.0313054,0.0581476,0.0356259,0.0326776,0.030031,0.0276453,0.0254663,0.0234716,0.0216354,0.0199492,0.018401,0.0169662,0.0156394,0.0144206,0.0132967,0.0122552,0.0112983,0.010412,0.00958978,0.0088235,0.00811199,0.0074531,0.086069
2006,8.85288,22.322,2.65141,2.03079,2.56722,2.57109,2.64795,7.33408,17.8708,4.08998,4.92655,5.02908,13.1549,12.7918,4.49063,1.43171,1.26172,0.773541,0.847393,0.733841,0.915549,0.430156,0.292584,0.215029,0.408285,0.239427,0.295072,0.614374,0.236,0.151335,0.114401,0.0835954,0.0888781,0.08197,0.0643472,0.0587864,0.0547829,0.0600948,0.046129,0.0420017,0.038724,0.0354989,0.0385525,0.0363714,0.0282098,0.0523977,0.032103,0.0294463,0.0270614,0.0249116,0.0229481,0.0211506,0.019496,0.0179765,0.0165814,0.0152885,0.0140929,0.0129947,0.0119818,0.0110434,0.0101811,0.00938243,0.0086415,0.00795099,0.00730984,0.0842742
2007,4.43088,8.17449,20.6115,2.44823,1.87474,2.36672,2.36145,2.41785,6.6583,16.1614,3.69161,4.44319,4.53435,11.8596,11.5318,4.04825,1.29066,1.13742,0.697332,0.763909,0.661543,0.82535,0.387777,0.263759,0.193844,0.368061,0.215838,0.266002,0.553846,0.21275,0.136425,0.10313,0.0753596,0.0801219,0.0738944,0.0580078,0.0529948,0.0493857,0.0541743,0.0415844,0.0378637,0.0349089,0.0320016,0.0347543,0.0327881,0.0254306,0.0472355,0.0289402,0.0265452,0.0243953,0.0224573,0.0206872,0.0190669,0.0175753,0.0162055,0.0149478,0.0137823,0.0127045,0.0117144,0.0108014,0.0099554,0.00917805,0.00845808,0.00779014,0.00716766,0.0825612
2008,3.82273,4.09135,7.54809,19.032,2.25997,1.72775,2.17173,2.15263,2.18993,6.00472,14.5436,3.3191,3.99353,4.07499,10.6577,10.3629,3.63791,1.15983,1.02212,0.626646,0.686474,0.594485,0.741687,0.34847,0.237023,0.174195,0.330752,0.19396,0.239038,0.497705,0.191184,0.122597,0.0926762,0.0677207,0.0720002,0.0664039,0.0521277,0.0476229,0.0443797,0.0486828,0.0373691,0.0340256,0.0313703,0.0287577,0.0312314,0.0294645,0.0228528,0.0424474,0.0260067,0.0238544,0.0219225,0.0201809,0.0185902,0.0171341,0.0157937,0.0145628,0.0134326,0.0123852,0.0114167,0.010527,0.0097065,0.00894625,0.0082477,0.00760071,0.00700048,0.0806333
2009,6.59819,3.5298,3.77783,6.96966,17.5692,2.083,1.58528,1.97809,1.94633,1.97029,5.38918,13.0397,2.97482,3.57883,3.65167,9.55041,9.28622,3.25992,1.03932,0.91592,0.561535,0.615146,0.532715,0.664622,0.312262,0.212395,0.156095,0.296385,0.173806,0.214201,0.445991,0.171319,0.109858,0.0830467,0.0606841,0.064519,0.0595042,0.0467114,0.0426746,0.0397684,0.0436244,0.0334862,0.0304901,0.0281107,0.0257696,0.0279863,0.026403,0.0204782,0.0380369,0.0233044,0.0213758,0.0196446,0.018084,0.0166586,0.0153538,0.0141527,0.0130496,0.0120369,0.0110983,0.0102304,0.00943317,0.00869794,0.00801669,0.00739072,0.00681096,0.0785282
2010,5.08755,6.09258,3.25932,3.48833,6.43436,16.1997,1.91341,1.44703,1.79401,1.75756,1.77536,4.85183,11.7359,2.67708,3.22052,3.28602,8.59405,8.3563,2.93347,0.935242,0.824199,0.505302,0.553544,0.479368,0.598066,0.280992,0.191125,0.140464,0.266705,0.156401,0.19275,0.401328,0.154163,0.0988567,0.0747302,0.0546071,0.058058,0.0535454,0.0420336,0.0384011,0.0357859,0.0392558,0.0301329,0.0274368,0.0252957,0.023189,0.0251837,0.023759,0.0184275,0.0342278,0.0209707,0.0192352,0.0176774,0.016273,0.0149904,0.0138163,0.0127354,0.0117428,0.0108315,0.00998692,0.00920593,0.00848851,0.00782692,0.00721389,0.0066506,0.0767932
2011,3.3427,4.6977,5.62571,3.00955,3.22034,5.93269,14.8873,1.74947,1.31648,1.62673,1.59101,1.60603,4.38794,10.6128,2.42083,2.91222,2.97143,7.77129,7.5563,2.65263,0.845705,0.745292,0.456926,0.50055,0.433475,0.540809,0.25409,0.172827,0.127016,0.241171,0.141428,0.174297,0.362906,0.139404,0.0893925,0.0675758,0.0493792,0.0524997,0.0484191,0.0380094,0.0347247,0.0323599,0.0354976,0.0272481,0.0248101,0.022874,0.0209689,0.0227727,0.0214843,0.0166633,0.0309509,0.018963,0.0173937,0.015985,0.0147151,0.0135553,0.0124935,0.0115162,0.0106186,0.00979453,0.0090308,0.00832458,0.00767585,0.00707759,0.00652325,0.0754551
2012,11.5833,3.08655,4.33772,5.1946,2.77815,2.96777,5.4422,13.5574,1.58177,1.18454,1.46017,1.4267,1.43965,3.93286,9.51174,2.16963,2.61001,2.66308,6.96483,6.77214,2.37735,0.757941,0.667949,0.409508,0.448605,0.38849,0.484686,0.227722,0.154892,0.113835,0.216143,0.126751,0.156209,0.325245,0.124937,0.0801157,0.0605631,0.0442548,0.0470515,0.0433944,0.034065,0.0311211,0.0290017,0.0318138,0.0244204,0.0222354,0.0205002,0.0187929,0.0204094,0.0192548,0.0149341,0.027739,0.0169951,0.0155886,0.0143261,0.013188,0.0121485,0.011197,0.0103211,0.00951664,0.0087781,0.00809362,0.00746069,0.00687928,0.00634311,0.073471
2013,4.82321,10.6957,2.85003,4.0053,4.79454,2.55806,2.71535,4.93127,12.1692,1.41085,1.0532,1.29656,1.26623,1.27751,3.48972,8.4398,1.9251,2.31584,2.36292,6.17982,6.00885,2.1094,0.672513,0.592664,0.363352,0.398042,0.344703,0.430056,0.202055,0.137434,0.101004,0.191782,0.112465,0.138603,0.288587,0.110855,0.0710858,0.0537369,0.0392668,0.0417483,0.0385033,0.0302255,0.0276134,0.0257329,0.028228,0.0216679,0.0197292,0.0181896,0.0166747,0.0181091,0.0170846,0.0132508,0.0246125,0.0150796,0.0138316,0.0127114,0.0117016,0.0107793,0.00993498,0.00915776,0.00844401,0.00778871,0.00718138,0.00661979,0.00610391,0.0708182
2014,15.7032,4.45361,9.87608,2.63163,3.69725,4.41772,2.345,2.46907,4.44804,10.9174,1.2623,0.941275,1.15831,1.13106,1.14107,3.11696,7.53825,1.71945,2.06845,2.1105,5.51966,5.36695,1.88406,0.600671,0.529352,0.324537,0.355521,0.30788,0.384115,0.18047,0.122753,0.0902145,0.171294,0.10045,0.123796,0.257758,0.099013,0.063492,0.0479964,0.0350721,0.0372885,0.0343902,0.0269966,0.0246636,0.022984,0.0252125,0.0193532,0.0176216,0.0162465,0.0148934,0.0161745,0.0152595,0.0118353,0.0219832,0.0134687,0.0123541,0.0113535,0.0104516,0.00962777,0.00887367,0.00817948,0.00754197,0.00695667,0.00641422,0.00591263,0.0687048
2015,39.1397,14.4998,4.11234,9.11926,2.42949,3.40923,4.06002,2.14369,2.24519,4.03034,9.87464,1.14091,0.85053,1.04655,1.02189,1.03092,2.81607,6.81054,1.55347,1.86877,1.90676,4.98681,4.84884,1.70218,0.542685,0.478251,0.293207,0.3212,0.278159,0.347034,0.163048,0.110902,0.0815055,0.154758,0.0907533,0.111846,0.232875,0.0894547,0.0573627,0.043363,0.0316864,0.0336888,0.0310703,0.0243905,0.0222827,0.0207652,0.0227786,0.0174849,0.0159205,0.0146781,0.0134557,0.0146131,0.0137864,0.0106928,0.0198611,0.0121685,0.0111614,0.0102575,0.0094426,0.00869834,0.00801704,0.00738986,0.0068139,0.0062851,0.00579502,0.0674141
2016,5.8123,36.1405,13.3887,3.7972,8.41853,2.23987,3.13219,3.71023,1.94884,2.03402,3.64488,8.92382,1.03078,0.768358,0.945405,0.92312,0.931277,2.54387,6.15223,1.40331,1.68813,1.72245,4.50478,4.38014,1.53764,0.490228,0.432022,0.264865,0.290152,0.251271,0.313489,0.147288,0.100182,0.073627,0.139799,0.0819809,0.101034,0.210365,0.0808078,0.0518179,0.0391715,0.0286235,0.0304323,0.028067,0.0220328,0.0201288,0.018758,0.0205768,0.0157948,0.0143816,0.0132593,0.012155,0.0132006,0.0124538,0.00965918,0.0179412,0.0109922,0.0100826,0.00926598,0.00852986,0.00785754,0.00724209,0.00667554,0.00615525,0.00567757,0.0661326
2017,7.51558,5.36691,33.3711,12.3627,3.50555,7.76298,2.05878,2.86422,3.37555,1.76697,1.84105,3.2968,8.06955,0.932021,0.69472,0.854789,0.834637,0.84201,2.30003,5.5625,1.26879,1.52632,1.55735,4.07297,3.96028,1.39025,0.443237,0.39061,0.239476,0.26234,0.227185,0.283439,0.133169,0.0905793,0.0665695,0.126399,0.0741226,0.0913496,0.1902,0.0730619,0.0468509,0.0354167,0.0258798,0.0275152,0.0253766,0.0199209,0.0181993,0.0169599,0.0186044,0.0142808,0.013003,0.0119883,0.0109899,0.0119352,0.01126,0.00873329,0.0162215,0.00993857,0.00911608,0.00837778,0.00771222,0.00710435,0.0065479,0.00603565,0.00556524,0.0649268
2018,7.39386,6.93967,4.95565,30.8137,11.4101,3.22671,7.09372,1.86027,2.55972,2.9945,1.56173,1.62473,2.90781,7.11602,0.821833,0.612571,0.753705,0.735932,0.742433,2.02802,4.90467,1.11874,1.34581,1.37317,3.59129,3.49193,1.22584,0.390818,0.344415,0.211155,0.231314,0.200318,0.249919,0.11742,0.0798671,0.0586967,0.11145,0.0653566,0.0805463,0.167707,0.0644214,0.0413101,0.0312282,0.0228192,0.0242612,0.0223755,0.017565,0.016047,0.0149542,0.0164042,0.0125919,0.0114653,0.0105705,0.00969019,0.0105237,0.00992836,0.00770047,0.0143031,0.00876321,0.00803799,0.007387,0.00680015,0.00626416,0.00577352,0.00532186,0.0621554
2019,7.35434,6.82727,6.40789,4.57588,28.4381,10.4998,2.94624,6.40011,1.6589,2.26482,2.63913,1.37417,1.42876,2.55653,6.25592,0.722479,0.53851,0.662578,0.646953,0.652667,1.78282,4.31165,0.983475,1.18309,1.20714,3.15707,3.06972,1.07762,0.343565,0.302772,0.185624,0.203346,0.176098,0.219702,0.103223,0.0702105,0.0515998,0.0979749,0.0574544,0.0708075,0.147429,0.0566323,0.0363154,0.0274524,0.0200601,0.0213278,0.0196701,0.0154412,0.0141068,0.0131461,0.0144208,0.0110694,0.010079,0.00929246,0.00851856,0.00925132,0.00872794,0.00676941,0.0125737,0.00770366,0.00706612,0.00649384,0.00597795,0.00550677,0.00507545,0.0593186
2020,7.3219,6.79078,6.30411,5.91682,4.22299,26.1636,9.57848,2.65244,5.68751,1.46138,1.98647,2.31064,1.20234,1.24982,2.23616,5.4718,0.631916,0.471005,0.579519,0.565852,0.57085,1.55933,3.77115,0.860188,1.03478,1.05582,2.7613,2.68491,0.942532,0.300496,0.264817,0.162355,0.177855,0.154022,0.19216,0.0902833,0.061409,0.0451313,0.0856929,0.050252,0.0619312,0.128948,0.0495329,0.0317629,0.024011,0.0175454,0.0186542,0.0172043,0.0135055,0.0123384,0.0114981,0.012613,0.00968177,0.00881552,0.00812757,0.00745068,0.00809159,0.00763382,0.00592081,0.0109975,0.00673794,0.00618032,0.00567979,0.00522856,0.00481645,0.0563218
2021,7.88506,6.76083,6.27041,5.821,5.46086,3.88697,23.9054,8.65277,2.36954,5.04303,1.29094,1.7521,2.03687,1.05968,1.10144,1.97064,4.82202,0.556873,0.41507,0.510698,0.498654,0.503057,1.37414,3.3233,0.758034,0.911892,0.93043,2.43338,2.36605,0.830599,0.26481,0.233368,0.143074,0.156734,0.135731,0.16934,0.0795615,0.0541162,0.0397716,0.0755163,0.0442842,0.0545764,0.113634,0.0436505,0.0279908,0.0211595,0.0154618,0.0164389,0.0151611,0.0119016,0.0108731,0.0101326,0.0111151,0.00853199,0.00776861,0.00716236,0.00656586,0.00713065,0.00672724,0.00521767,0.00969145,0.00593776,0.00544636,0.00500527,0.00460763,0.0538776
2022,7.8966,7.28083,6.24276,5.78988,5.37237,5.02602,3.55073,21.5856,7.7248,2.09934,4.45094,1.13759,1.54308,1.79352,0.933003,0.969749,1.73501,4.24543,0.490285,0.365438,0.44963,0.439026,0.442903,1.20983,2.92591,0.66739,0.80285,0.819171,2.1424,2.08313,0.731278,0.233145,0.205463,0.125966,0.137992,0.119501,0.14909,0.0700477,0.0476451,0.0350158,0.0664862,0.0389888,0.0480503,0.100046,0.0384309,0.0246438,0.0186293,0.0136129,0.0144731,0.0133482,0.0104785,0.00957292,0.00892099,0.00978598,0.00751176,0.00683966,0.0063059,0.00578073,0.00627799,0.00592281,0.00459375,0.00853257,0.00522773,0.0047951,0.00440675,0.0514917
